Telledata: Rådata;;;;;Felt 1,3;Fra Åsane Senter;;;
Utskriftsdato: 27. februar 2017;;;;;Felt 2,4,6;Til Åsane Senter;;;
Tellepunkt: 1204350 - ÅSAMYRENE FV267;;;;;;;;
FV 267 Hp: 2 Km: 4660;;;;;;;;
date;time;roadLaneMeasured;numOfVehicles;numOfVehiclesClass1;numOfVehiclesClass2;numOfVehiclesClass3;numOfVehiclesClass4;numOfVehiclesClass5;;
04.12.2016;23:00;4;21;18;1;1;0;1
04.12.2016;23:00;6;1;0;0;0;0;1
04.12.2016;24:00;1;14;14;0;0;0;0
04.12.2016;24:00;2;15;14;0;0;1;0
04.12.2016;24:00;3;14;9;0;1;1;3
04.12.2016;24:00;4;7;6;0;0;1;0
04.12.2016;24:00;6;3;1;0;0;1;1
05.12.2016;01:00;1;9;8;0;0;1;0
05.12.2016;01:00;2;5;4;0;0;0;1
05.12.2016;01:00;3;15;11;0;0;2;2
05.12.2016;01:00;4;4;4;0;0;0;0
05.12.2016;01:00;6;0;0;0;0;0;0
05.12.2016;02:00;1;3;2;1;0;0;0
05.12.2016;02:00;2;0;0;0;0;0;0
05.12.2016;02:00;3;2;2;0;0;0;0
05.12.2016;02:00;4;4;4;0;0;0;0
05.12.2016;02:00;6;0;0;0;0;0;0
05.12.2016;03:00;1;0;0;0;0;0;0
05.12.2016;03:00;2;1;1;0;0;0;0
05.12.2016;03:00;3;1;1;0;0;0;0
05.12.2016;03:00;4;2;2;0;0;0;0
05.12.2016;03:00;6;0;0;0;0;0;0
05.12.2016;04:00;1;3;3;0;0;0;0
05.12.2016;04:00;2;1;0;1;0;0;0
05.12.2016;04:00;3;2;1;1;0;0;0
05.12.2016;04:00;4;3;3;0;0;0;0
05.12.2016;04:00;6;0;0;0;0;0;0
05.12.2016;05:00;1;0;0;0;0;0;0
05.12.2016;05:00;2;2;2;0;0;0;0
05.12.2016;05:00;3;6;5;0;0;0;1
05.12.2016;05:00;4;5;5;0;0;0;0
05.12.2016;05:00;6;0;0;0;0;0;0
05.12.2016;06:00;1;6;6;0;0;0;0
05.12.2016;06:00;2;15;10;0;1;4;0
05.12.2016;06:00;3;8;5;1;1;1;0
05.12.2016;06:00;4;12;9;0;2;0;1
05.12.2016;06:00;6;1;0;0;0;0;1
05.12.2016;07:00;1;52;46;0;5;1;0
05.12.2016;07:00;2;72;65;1;3;3;0
05.12.2016;07:00;3;51;40;1;0;7;3
05.12.2016;07:00;4;59;53;0;3;1;2
05.12.2016;07:00;6;14;3;0;0;8;3
05.12.2016;08:00;1;62;52;7;2;1;0
05.12.2016;08:00;2;183;173;5;3;2;0
05.12.2016;08:00;3;118;91;4;9;8;6
05.12.2016;08:00;4;168;150;5;9;4;0
05.12.2016;08:00;6;21;2;0;3;9;7
05.12.2016;09:00;1;81;72;6;1;2;0
05.12.2016;09:00;2;146;133;6;5;2;0
05.12.2016;09:00;3;151;129;2;8;6;6
05.12.2016;09:00;4;207;193;7;4;1;2
05.12.2016;09:00;6;16;1;0;3;6;6
05.12.2016;10:00;1;79;70;4;4;1;0
05.12.2016;10:00;2;130;115;8;4;3;0
05.12.2016;10:00;3;180;151;3;8;7;11
05.12.2016;10:00;4;237;223;8;4;2;0
05.12.2016;10:00;6;13;0;0;1;6;6
05.12.2016;11:00;1;108;96;5;4;1;2
05.12.2016;11:00;2;159;146;4;7;2;0
05.12.2016;11:00;3;275;248;4;6;8;9
05.12.2016;11:00;4;410;391;2;12;1;4
05.12.2016;11:00;6;12;2;0;0;5;5
05.12.2016;12:00;1;143;128;4;10;1;0
05.12.2016;12:00;2;186;168;6;3;6;3
05.12.2016;12:00;3;409;373;8;10;10;8
05.12.2016;12:00;4;443;428;4;11;0;0
05.12.2016;12:00;6;13;1;0;2;5;5
05.12.2016;13:00;1;156;147;5;3;1;0
05.12.2016;13:00;2;182;166;9;4;3;0
05.12.2016;13:00;3;463;429;8;12;6;8
05.12.2016;13:00;4;504;486;4;11;1;2
05.12.2016;13:00;6;11;1;0;1;4;5
05.12.2016;14:00;1;184;172;6;4;2;0
05.12.2016;14:00;2;159;143;9;3;3;1
05.12.2016;14:00;3;473;429;11;15;10;8
05.12.2016;14:00;4;447;419;11;15;1;1
05.12.2016;14:00;6;11;2;0;0;4;5
05.12.2016;15:00;1;185;170;6;5;2;2
05.12.2016;15:00;2;183;176;3;3;1;0
05.12.2016;15:00;3;518;475;10;14;10;9
05.12.2016;15:00;4;376;362;6;5;2;1
05.12.2016;15:00;6;13;1;0;1;6;5
05.12.2016;16:00;1;330;312;8;7;2;1
05.12.2016;16:00;2;192;186;2;2;2;0
05.12.2016;16:00;3;531;499;3;10;12;7
05.12.2016;16:00;4;400;384;6;7;3;0
05.12.2016;16:00;6;18;4;0;0;8;6
05.12.2016;17:00;1;280;267;5;4;2;2
05.12.2016;17:00;2;179;171;2;3;3;0
05.12.2016;17:00;3;511;483;5;6;10;7
05.12.2016;17:00;4;432;422;3;5;1;1
05.12.2016;17:00;6;17;3;0;1;9;4
05.12.2016;18:00;1;204;198;3;1;1;1
05.12.2016;18:00;2;169;163;1;1;3;1
05.12.2016;18:00;3;392;370;3;3;10;6
05.12.2016;18:00;4;441;435;2;1;3;0
05.12.2016;18:00;6;15;1;0;2;6;6
05.12.2016;19:00;1;150;148;0;1;1;0
05.12.2016;19:00;2;129;127;1;0;1;0
05.12.2016;19:00;3;427;401;7;4;7;8
05.12.2016;19:00;4;468;453;5;8;2;0
05.12.2016;19:00;6;9;0;0;1;3;5
05.12.2016;20:00;1;163;159;2;1;1;0
05.12.2016;20:00;2;153;148;2;2;1;0
05.12.2016;20:00;3;440;424;0;4;6;6
05.12.2016;20:00;4;367;356;5;3;2;1
05.12.2016;20:00;6;9;2;0;0;3;4
05.12.2016;21:00;1;140;137;1;1;1;0
05.12.2016;21:00;2;89;85;2;2;0;0
05.12.2016;21:00;3;393;374;5;3;5;6
05.12.2016;21:00;4;241;232;4;2;2;1
05.12.2016;21:00;6;5;0;0;0;2;3
05.12.2016;22:00;1;88;86;0;1;1;0
05.12.2016;22:00;2;44;41;0;1;1;1
05.12.2016;22:00;3;214;203;2;0;5;4
05.12.2016;22:00;4;105;105;0;0;0;0
05.12.2016;22:00;6;7;0;0;2;1;4
05.12.2016;23:00;1;55;53;1;0;1;0
05.12.2016;23:00;2;31;28;0;1;2;0
05.12.2016;23:00;3;130;124;0;0;3;3
05.12.2016;23:00;4;38;35;0;1;2;0
05.12.2016;23:00;6;2;0;0;1;0;1
05.12.2016;24:00;1;17;16;0;0;1;0
05.12.2016;24:00;2;13;11;1;0;1;0
05.12.2016;24:00;3;23;17;0;0;3;3
05.12.2016;24:00;4;8;7;0;0;1;0
05.12.2016;24:00;6;4;0;0;0;1;3
06.12.2016;01:00;1;7;6;0;1;0;0
06.12.2016;01:00;2;6;5;0;0;1;0
06.12.2016;01:00;3;13;7;0;0;3;3
06.12.2016;01:00;4;5;5;0;0;0;0
06.12.2016;01:00;6;2;0;0;0;0;2
06.12.2016;02:00;1;4;4;0;0;0;0
06.12.2016;02:00;2;2;1;0;1;0;0
06.12.2016;02:00;3;5;2;0;1;0;2
06.12.2016;02:00;4;5;4;0;1;0;0
06.12.2016;02:00;6;0;0;0;0;0;0
06.12.2016;03:00;1;3;3;0;0;0;0
06.12.2016;03:00;2;1;1;0;0;0;0
06.12.2016;03:00;3;4;3;1;0;0;0
06.12.2016;03:00;4;1;1;0;0;0;0
06.12.2016;03:00;6;0;0;0;0;0;0
06.12.2016;04:00;1;7;7;0;0;0;0
06.12.2016;04:00;2;3;3;0;0;0;0
06.12.2016;04:00;3;3;2;1;0;0;0
06.12.2016;04:00;4;2;2;0;0;0;0
06.12.2016;04:00;6;0;0;0;0;0;0
06.12.2016;05:00;1;4;2;0;1;0;1
06.12.2016;05:00;2;3;3;0;0;0;0
06.12.2016;05:00;3;6;5;0;0;0;1
06.12.2016;05:00;4;3;3;0;0;0;0
06.12.2016;05:00;6;0;0;0;0;0;0
06.12.2016;06:00;1;4;4;0;0;0;0
06.12.2016;06:00;2;15;9;0;1;4;1
06.12.2016;06:00;3;9;6;0;1;2;0
06.12.2016;06:00;4;9;7;1;1;0;0
06.12.2016;06:00;6;1;0;0;0;0;1
06.12.2016;07:00;1;40;32;2;2;2;2
06.12.2016;07:00;2;58;48;3;4;3;0
06.12.2016;07:00;3;52;39;2;1;7;3
06.12.2016;07:00;4;58;49;0;6;2;1
06.12.2016;07:00;6;13;2;0;1;5;5
06.12.2016;08:00;1;69;58;4;6;0;1
06.12.2016;08:00;2;155;145;7;2;1;0
06.12.2016;08:00;3;113;87;5;5;11;5
06.12.2016;08:00;4;156;143;3;7;1;2
06.12.2016;08:00;6;22;1;0;4;11;6
06.12.2016;09:00;1;57;50;3;2;2;0
06.12.2016;09:00;2;133;122;3;4;4;0
06.12.2016;09:00;3;157;127;3;8;8;11
06.12.2016;09:00;4;174;158;4;6;5;1
06.12.2016;09:00;6;16;0;0;3;9;4
06.12.2016;10:00;1;70;64;2;1;1;2
06.12.2016;10:00;2;122;111;3;4;4;0
06.12.2016;10:00;3;197;159;7;11;11;9
06.12.2016;10:00;4;228;210;2;9;5;2
06.12.2016;10:00;6;15;1;0;1;7;6
06.12.2016;11:00;1;104;87;6;8;1;2
06.12.2016;11:00;2;135;124;6;3;0;2
06.12.2016;11:00;3;274;234;9;9;16;6
06.12.2016;11:00;4;313;291;6;8;7;1
06.12.2016;11:00;6;13;1;0;1;5;6
06.12.2016;12:00;1;114;105;2;5;0;2
06.12.2016;12:00;2;170;161;3;4;1;1
06.12.2016;12:00;3;372;339;6;10;10;7
06.12.2016;12:00;4;407;389;5;4;5;4
06.12.2016;12:00;6;12;0;0;1;6;5
06.12.2016;13:00;1;140;132;2;5;1;0
06.12.2016;13:00;2;149;142;2;5;0;0
06.12.2016;13:00;3;513;470;6;9;19;9
06.12.2016;13:00;4;431;396;13;8;12;2
06.12.2016;13:00;6;12;1;0;2;5;4
06.12.2016;14:00;1;165;147;6;9;2;1
06.12.2016;14:00;2;198;184;4;6;1;3
06.12.2016;14:00;3;479;433;16;6;18;6
06.12.2016;14:00;4;443;411;10;9;12;1
06.12.2016;14:00;6;12;0;0;0;7;5
06.12.2016;15:00;1;190;176;6;6;2;0
06.12.2016;15:00;2;189;177;2;8;2;0
06.12.2016;15:00;3;453;414;8;7;16;8
06.12.2016;15:00;4;390;373;5;5;7;0
06.12.2016;15:00;6;13;0;0;1;6;6
06.12.2016;16:00;1;292;272;11;5;3;1
06.12.2016;16:00;2;222;206;4;9;3;0
06.12.2016;16:00;3;598;558;10;9;13;8
06.12.2016;16:00;4;443;425;6;10;2;0
06.12.2016;16:00;6;16;2;0;1;7;6
06.12.2016;17:00;1;264;255;2;5;2;0
06.12.2016;17:00;2;214;207;3;2;1;1
06.12.2016;17:00;3;504;477;4;7;9;7
06.12.2016;17:00;4;456;443;8;4;1;0
06.12.2016;17:00;6;18;1;0;1;10;6
06.12.2016;18:00;1;164;160;1;3;0;0
06.12.2016;18:00;2;121;117;1;2;1;0
06.12.2016;18:00;3;457;435;2;2;9;9
06.12.2016;18:00;4;439;426;5;4;3;1
06.12.2016;18:00;6;14;1;0;0;7;6
06.12.2016;19:00;1;161;158;1;2;0;0
06.12.2016;19:00;2;156;149;2;2;2;1
06.12.2016;19:00;3;435;412;2;3;9;9
06.12.2016;19:00;4;458;443;7;6;1;1
06.12.2016;19:00;6;10;1;0;0;5;4
06.12.2016;20:00;1;155;152;0;2;1;0
06.12.2016;20:00;2;124;117;1;3;3;0
06.12.2016;20:00;3;413;398;1;1;7;6
06.12.2016;20:00;4;354;348;2;2;2;0
06.12.2016;20:00;6;9;1;0;0;2;6
06.12.2016;21:00;1;118;116;1;0;1;0
06.12.2016;21:00;2;95;91;1;1;1;1
06.12.2016;21:00;3;357;338;2;4;7;6
06.12.2016;21:00;4;214;208;1;0;3;2
06.12.2016;21:00;6;6;1;0;1;1;3
06.12.2016;22:00;1;68;67;0;0;1;0
06.12.2016;22:00;2;43;40;0;0;3;0
06.12.2016;22:00;3;204;193;1;1;5;4
06.12.2016;22:00;4;103;99;1;1;2;0
06.12.2016;22:00;6;5;1;0;0;0;4
06.12.2016;23:00;1;64;63;0;0;1;0
06.12.2016;23:00;2;27;23;0;1;3;0
06.12.2016;23:00;3;126;119;2;1;1;3
06.12.2016;23:00;4;36;34;1;0;1;0
06.12.2016;23:00;6;2;0;0;0;0;2
06.12.2016;24:00;1;9;8;0;0;1;0
06.12.2016;24:00;2;15;11;0;2;2;0
06.12.2016;24:00;3;19;11;1;2;2;3
06.12.2016;24:00;4;10;10;0;0;0;0
06.12.2016;24:00;6;3;0;0;0;0;3
07.12.2016;01:00;1;11;10;0;0;1;0
07.12.2016;01:00;2;5;3;0;1;0;1
07.12.2016;01:00;3;9;3;0;1;2;3
07.12.2016;01:00;4;4;3;0;0;0;1
07.12.2016;01:00;6;0;0;0;0;0;0
07.12.2016;02:00;1;1;1;0;0;0;0
07.12.2016;02:00;2;4;4;0;0;0;0
07.12.2016;02:00;3;4;2;0;0;0;2
07.12.2016;02:00;4;3;3;0;0;0;0
07.12.2016;02:00;6;0;0;0;0;0;0
07.12.2016;03:00;1;2;2;0;0;0;0
07.12.2016;03:00;2;1;1;0;0;0;0
07.12.2016;03:00;3;3;3;0;0;0;0
07.12.2016;03:00;4;0;0;0;0;0;0
07.12.2016;03:00;6;0;0;0;0;0;0
07.12.2016;04:00;1;1;1;0;0;0;0
07.12.2016;04:00;2;1;1;0;0;0;0
07.12.2016;04:00;3;1;0;1;0;0;0
07.12.2016;04:00;4;2;2;0;0;0;0
07.12.2016;04:00;6;0;0;0;0;0;0
07.12.2016;05:00;1;4;3;0;0;0;1
07.12.2016;05:00;2;1;1;0;0;0;0
07.12.2016;05:00;3;7;7;0;0;0;0
07.12.2016;05:00;4;2;2;0;0;0;0
07.12.2016;05:00;6;0;0;0;0;0;0
07.12.2016;06:00;1;4;3;0;0;0;1
07.12.2016;06:00;2;13;8;0;2;2;1
07.12.2016;06:00;3;12;7;0;3;2;0
07.12.2016;06:00;4;16;12;1;2;1;0
07.12.2016;06:00;6;0;0;0;0;0;0
07.12.2016;07:00;1;37;30;2;2;2;1
07.12.2016;07:00;2;64;55;1;5;3;0
07.12.2016;07:00;3;50;37;2;2;7;2
07.12.2016;07:00;4;67;52;3;5;4;3
07.12.2016;07:00;6;10;1;0;3;4;2
07.12.2016;08:00;1;75;68;2;2;1;2
07.12.2016;08:00;2;162;150;4;6;1;1
07.12.2016;08:00;3;125;91;3;7;20;4
07.12.2016;08:00;4;165;145;4;4;12;0
07.12.2016;08:00;6;17;0;0;2;11;4
07.12.2016;09:00;1;69;61;4;2;2;0
07.12.2016;09:00;2;159;142;7;8;2;0
07.12.2016;09:00;3;128;92;6;7;17;6
07.12.2016;09:00;4;238;203;8;6;20;1
07.12.2016;09:00;6;10;1;0;1;3;5
07.12.2016;10:00;1;73;62;6;2;1;2
07.12.2016;10:00;2;115;105;3;4;2;1
07.12.2016;10:00;3;142;104;5;8;19;6
07.12.2016;10:00;4;214;191;0;6;15;2
07.12.2016;10:00;6;17;1;0;1;9;6
07.12.2016;11:00;1;90;78;4;7;1;0
07.12.2016;11:00;2;110;94;10;2;2;2
07.12.2016;11:00;3;269;232;5;9;15;8
07.12.2016;11:00;4;408;375;5;14;12;2
07.12.2016;11:00;6;10;0;0;0;5;5
07.12.2016;12:00;1;135;123;5;5;2;0
07.12.2016;12:00;2;190;172;7;8;1;2
07.12.2016;12:00;3;417;375;9;11;13;9
07.12.2016;12:00;4;446;424;8;7;6;1
07.12.2016;12:00;6;14;2;0;1;5;6
07.12.2016;13:00;1;141;128;5;7;1;0
07.12.2016;13:00;2;169;153;9;3;3;1
07.12.2016;13:00;3;476;430;12;8;19;7
07.12.2016;13:00;4;448;415;9;10;13;1
07.12.2016;13:00;6;10;0;0;0;4;6
07.12.2016;14:00;1;158;146;6;3;3;0
07.12.2016;14:00;2;178;157;9;7;2;3
07.12.2016;14:00;3;486;447;6;9;18;6
07.12.2016;14:00;4;434;403;12;8;10;1
07.12.2016;14:00;6;10;1;0;1;5;3
07.12.2016;15:00;1;185;173;6;2;3;1
07.12.2016;15:00;2;160;153;3;2;2;0
07.12.2016;15:00;3;528;476;12;12;20;8
07.12.2016;15:00;4;397;376;5;6;10;0
07.12.2016;15:00;6;17;3;0;2;6;6
07.12.2016;16:00;1;284;274;3;5;2;0
07.12.2016;16:00;2;224;205;12;4;2;1
07.12.2016;16:00;3;575;532;14;13;10;6
07.12.2016;16:00;4;465;448;6;7;2;2
07.12.2016;16:00;6;15;3;0;2;6;4
07.12.2016;17:00;1;259;254;2;1;2;0
07.12.2016;17:00;2;159;151;3;2;3;0
07.12.2016;17:00;3;489;463;2;11;7;6
07.12.2016;17:00;4;462;449;8;5;0;0
07.12.2016;17:00;6;16;2;0;0;7;7
07.12.2016;18:00;1;162;157;3;2;0;0
07.12.2016;18:00;2;139;128;5;4;2;0
07.12.2016;18:00;3;444;418;4;5;8;9
07.12.2016;18:00;4;474;462;2;7;3;0
07.12.2016;18:00;6;15;1;0;1;7;6
07.12.2016;19:00;1;151;149;1;1;0;0
07.12.2016;19:00;2;168;162;2;3;1;0
07.12.2016;19:00;3;439;413;3;6;7;10
07.12.2016;19:00;4;405;393;3;6;1;2
07.12.2016;19:00;6;11;4;0;0;3;4
07.12.2016;20:00;1;144;141;1;1;1;0
07.12.2016;20:00;2;134;132;1;0;1;0
07.12.2016;20:00;3;460;442;2;4;6;6
07.12.2016;20:00;4;399;388;1;6;2;2
07.12.2016;20:00;6;8;1;0;0;1;6
07.12.2016;21:00;1;137;133;2;2;0;0
07.12.2016;21:00;2;86;83;1;0;1;1
07.12.2016;21:00;3;386;367;2;5;4;8
07.12.2016;21:00;4;238;232;2;0;2;2
07.12.2016;21:00;6;5;0;0;0;3;2
07.12.2016;22:00;1;104;101;0;2;0;1
07.12.2016;22:00;2;58;56;0;0;2;0
07.12.2016;22:00;3;218;208;1;0;5;4
07.12.2016;22:00;4;99;94;1;2;2;0
07.12.2016;22:00;6;4;0;0;0;1;3
07.12.2016;23:00;1;69;68;0;1;0;0
07.12.2016;23:00;2;29;24;2;1;2;0
07.12.2016;23:00;3;130;123;0;2;2;3
07.12.2016;23:00;4;48;44;1;1;2;0
07.12.2016;23:00;6;4;1;0;0;0;3
07.12.2016;24:00;1;23;22;0;0;1;0
07.12.2016;24:00;2;10;7;0;0;2;1
07.12.2016;24:00;3;31;23;1;1;3;3
07.12.2016;24:00;4;18;15;0;1;1;1
07.12.2016;24:00;6;1;0;0;0;0;1
08.12.2016;01:00;1;8;8;0;0;0;0
08.12.2016;01:00;2;8;7;0;1;0;0
08.12.2016;01:00;3;16;9;0;2;2;3
08.12.2016;01:00;4;4;3;0;0;0;1
08.12.2016;01:00;6;1;0;0;0;0;1
08.12.2016;02:00;1;3;3;0;0;0;0
08.12.2016;02:00;2;3;3;0;0;0;0
08.12.2016;02:00;3;6;4;0;0;0;2
08.12.2016;02:00;4;4;4;0;0;0;0
08.12.2016;02:00;6;0;0;0;0;0;0
08.12.2016;03:00;1;5;5;0;0;0;0
08.12.2016;03:00;2;4;3;0;0;0;1
08.12.2016;03:00;3;2;2;0;0;0;0
08.12.2016;03:00;4;1;1;0;0;0;0
08.12.2016;03:00;6;0;0;0;0;0;0
08.12.2016;04:00;1;3;3;0;0;0;0
08.12.2016;04:00;2;4;4;0;0;0;0
08.12.2016;04:00;3;6;5;1;0;0;0
08.12.2016;04:00;4;6;6;0;0;0;0
08.12.2016;04:00;6;0;0;0;0;0;0
08.12.2016;05:00;1;1;1;0;0;0;0
08.12.2016;05:00;2;3;3;0;0;0;0
08.12.2016;05:00;3;7;7;0;0;0;0
08.12.2016;05:00;4;3;3;0;0;0;0
08.12.2016;05:00;6;0;0;0;0;0;0
08.12.2016;06:00;1;3;2;0;0;0;1
08.12.2016;06:00;2;14;9;0;1;4;0
08.12.2016;06:00;3;10;7;0;0;2;1
08.12.2016;06:00;4;8;5;0;1;0;2
08.12.2016;06:00;6;0;0;0;0;0;0
08.12.2016;07:00;1;40;35;1;1;2;1
08.12.2016;07:00;2;66;60;1;2;3;0
08.12.2016;07:00;3;56;42;2;1;9;2
08.12.2016;07:00;4;61;46;2;7;5;1
08.12.2016;07:00;6;11;1;0;1;4;5
08.12.2016;08:00;1;65;58;3;1;3;0
08.12.2016;08:00;2;148;136;6;3;2;1
08.12.2016;08:00;3;107;65;3;13;20;6
08.12.2016;08:00;4;186;159;2;8;14;3
08.12.2016;08:00;6;21;1;0;5;10;5
08.12.2016;09:00;1;74;64;2;5;2;1
08.12.2016;09:00;2;120;113;1;4;2;0
08.12.2016;09:00;3;138;100;6;9;17;6
08.12.2016;09:00;4;210;180;7;9;13;1
08.12.2016;09:00;6;15;0;0;3;7;5
08.12.2016;10:00;1;71;61;2;6;2;0
08.12.2016;10:00;2;105;95;3;4;3;0
08.12.2016;10:00;3;214;163;10;14;21;6
08.12.2016;10:00;4;289;249;9;11;17;3
08.12.2016;10:00;6;10;0;0;1;4;5
08.12.2016;11:00;1;99;87;6;5;1;0
08.12.2016;11:00;2;143;132;4;3;4;0
08.12.2016;11:00;3;313;261;9;13;20;10
08.12.2016;11:00;4;405;374;6;12;12;1
08.12.2016;11:00;6;8;2;0;0;1;5
08.12.2016;12:00;1;137;122;7;6;2;0
08.12.2016;12:00;2;153;142;6;5;0;0
08.12.2016;12:00;3;425;383;11;9;13;9
08.12.2016;12:00;4;469;430;12;15;8;4
08.12.2016;12:00;6;11;1;0;1;5;4
08.12.2016;13:00;1;140;129;6;3;2;0
08.12.2016;13:00;2;199;181;6;9;2;1
08.12.2016;13:00;3;465;414;9;13;21;8
08.12.2016;13:00;4;463;423;15;11;14;0
08.12.2016;13:00;6;14;0;0;0;8;6
08.12.2016;14:00;1;175;159;4;10;2;0
08.12.2016;14:00;2;222;208;4;8;1;1
08.12.2016;14:00;3;582;531;6;15;23;7
08.12.2016;14:00;4;455;423;8;8;16;0
08.12.2016;14:00;6;14;2;0;1;6;5
08.12.2016;15:00;1;157;149;3;3;1;1
08.12.2016;15:00;2;195;182;7;6;0;0
08.12.2016;15:00;3;559;515;7;7;22;8
08.12.2016;15:00;4;452;421;8;12;10;1
08.12.2016;15:00;6;15;1;0;0;8;6
08.12.2016;16:00;1;286;272;6;4;3;1
08.12.2016;16:00;2;207;197;4;4;2;0
08.12.2016;16:00;3;534;500;6;8;14;6
08.12.2016;16:00;4;436;425;5;4;2;0
08.12.2016;16:00;6;14;1;0;1;7;5
08.12.2016;17:00;1;293;281;5;3;2;2
08.12.2016;17:00;2;164;159;2;2;0;1
08.12.2016;17:00;3;501;474;4;6;10;7
08.12.2016;17:00;4;447;433;6;4;2;2
08.12.2016;17:00;6;13;0;0;2;6;5
08.12.2016;18:00;1;163;161;1;0;1;0
08.12.2016;18:00;2;171;162;4;3;1;1
08.12.2016;18:00;3;422;393;7;4;10;8
08.12.2016;18:00;4;441;424;5;6;6;0
08.12.2016;18:00;6;9;0;0;1;2;6
08.12.2016;19:00;1;189;180;6;2;1;0
08.12.2016;19:00;2;151;151;0;0;0;0
08.12.2016;19:00;3;479;454;8;0;8;9
08.12.2016;19:00;4;441;428;7;3;3;0
08.12.2016;19:00;6;10;1;0;0;3;6
08.12.2016;20:00;1;174;172;2;0;0;0
08.12.2016;20:00;2;135;130;1;2;2;0
08.12.2016;20:00;3;390;370;4;2;7;7
08.12.2016;20:00;4;375;369;2;1;3;0
08.12.2016;20:00;6;8;0;0;0;2;6
08.12.2016;21:00;1;149;146;1;0;1;1
08.12.2016;21:00;2;91;87;3;1;0;0
08.12.2016;21:00;3;386;369;1;3;6;7
08.12.2016;21:00;4;278;269;2;3;2;2
08.12.2016;21:00;6;7;1;0;1;2;3
08.12.2016;22:00;1;96;92;0;2;2;0
08.12.2016;22:00;2;49;47;0;0;2;0
08.12.2016;22:00;3;267;256;0;1;6;4
08.12.2016;22:00;4;115;112;0;0;3;0
08.12.2016;22:00;6;3;0;0;0;0;3
08.12.2016;23:00;1;63;61;1;0;1;0
08.12.2016;23:00;2;27;24;0;1;2;0
08.12.2016;23:00;3;137;130;1;1;2;3
08.12.2016;23:00;4;47;45;1;1;0;0
08.12.2016;23:00;6;5;1;0;0;1;3
08.12.2016;24:00;1;30;28;0;0;1;1
08.12.2016;24:00;2;16;14;0;0;2;0
08.12.2016;24:00;3;36;29;0;1;2;4
08.12.2016;24:00;4;8;6;0;0;1;1
08.12.2016;24:00;6;3;1;0;0;0;2
09.12.2016;01:00;1;6;5;0;0;1;0
09.12.2016;01:00;2;4;4;0;0;0;0
09.12.2016;01:00;3;14;8;0;1;2;3
09.12.2016;01:00;4;6;5;0;0;0;1
09.12.2016;01:00;6;1;0;0;0;1;0
09.12.2016;02:00;1;3;3;0;0;0;0
09.12.2016;02:00;2;5;5;0;0;0;0
09.12.2016;02:00;3;5;3;0;0;0;2
09.12.2016;02:00;4;7;7;0;0;0;0
09.12.2016;02:00;6;0;0;0;0;0;0
09.12.2016;03:00;1;1;1;0;0;0;0
09.12.2016;03:00;2;1;1;0;0;0;0
09.12.2016;03:00;3;3;3;0;0;0;0
09.12.2016;03:00;4;2;2;0;0;0;0
09.12.2016;03:00;6;0;0;0;0;0;0
09.12.2016;04:00;1;3;2;1;0;0;0
09.12.2016;04:00;2;3;3;0;0;0;0
09.12.2016;04:00;3;2;1;1;0;0;0
09.12.2016;04:00;4;1;1;0;0;0;0
09.12.2016;04:00;6;0;0;0;0;0;0
09.12.2016;05:00;1;5;5;0;0;0;0
09.12.2016;05:00;2;2;2;0;0;0;0
09.12.2016;05:00;3;2;2;0;0;0;0
09.12.2016;05:00;4;4;4;0;0;0;0
09.12.2016;05:00;6;0;0;0;0;0;0
09.12.2016;06:00;1;7;5;0;1;1;0
09.12.2016;06:00;2;12;7;0;2;3;0
09.12.2016;06:00;3;10;6;0;1;2;1
09.12.2016;06:00;4;15;9;0;3;2;1
09.12.2016;06:00;6;1;0;0;0;0;1
09.12.2016;07:00;1;44;41;0;1;2;0
09.12.2016;07:00;2;63;56;2;1;2;2
09.12.2016;07:00;3;51;35;3;2;9;2
09.12.2016;07:00;4;75;63;0;3;9;0
09.12.2016;07:00;6;12;1;0;2;6;3
09.12.2016;08:00;1;72;62;3;5;1;1
09.12.2016;08:00;2;152;138;5;7;2;0
09.12.2016;08:00;3;123;84;7;5;23;4
09.12.2016;08:00;4;176;142;7;9;17;1
09.12.2016;08:00;6;19;1;0;4;7;7
09.12.2016;09:00;1;86;75;5;3;3;0
09.12.2016;09:00;2;152;139;4;6;3;0
09.12.2016;09:00;3;196;151;4;11;21;9
09.12.2016;09:00;4;253;225;3;6;19;0
09.12.2016;09:00;6;17;0;0;1;11;5
09.12.2016;10:00;1;72;65;6;0;1;0
09.12.2016;10:00;2;137;126;2;5;3;1
09.12.2016;10:00;3;231;187;8;7;24;5
09.12.2016;10:00;4;367;330;10;11;16;0
09.12.2016;10:00;6;16;2;0;3;5;6
09.12.2016;11:00;1;89;79;6;3;1;0
09.12.2016;11:00;2;163;153;4;3;3;0
09.12.2016;11:00;3;357;322;3;8;17;7
09.12.2016;11:00;4;540;515;3;8;14;0
09.12.2016;11:00;6;11;1;0;1;4;5
09.12.2016;12:00;1;160;147;4;7;1;1
09.12.2016;12:00;2;192;177;4;8;2;1
09.12.2016;12:00;3;494;454;8;10;15;7
09.12.2016;12:00;4;593;571;6;10;5;1
09.12.2016;12:00;6;10;0;0;2;3;5
09.12.2016;13:00;1;193;181;8;2;1;1
09.12.2016;13:00;2;218;203;8;6;0;1
09.12.2016;13:00;3;605;553;13;15;18;6
